molecule_name,pec50,pred,residual,has_counter,has_single_conc_hi,has_single_conc_lo,no_aux,corrected_oof,corrected_residual
OADMET-0006038,4.94,5.0462734097415956,-0.10627340974159516,True,True,True,False,5.0462734097415956,-0.10627340974159516
OADMET-0006037,4.74,4.276618848726587,0.4633811512734134,True,True,True,False,4.276618848726587,0.4633811512734134
OADMET-0006036,5.2,4.8800314812984285,0.3199685187015717,True,True,True,False,4.8800314812984285,0.3199685187015717
OADMET-0006035,5.53,4.7033801199163054,0.8266198800836948,True,True,True,False,4.7033801199163054,0.8266198800836948
OADMET-0006034,4.93,5.083340699695846,-0.15334069969584618,True,True,True,False,5.083340699695846,-0.15334069969584618
OADMET-0006033,5.14,4.972481081555191,0.16751891844480848,True,True,True,False,4.972481081555191,0.16751891844480848
OADMET-0006032,4.76,4.722535856487681,0.037464143512318415,True,True,True,False,4.722535856487681,0.037464143512318415
OADMET-0006031,4.42,3.6924029930124003,0.7275970069875997,True,True,True,False,3.6924029930124003,0.7275970069875997
OADMET-0006030,5.06,4.698062503685072,0.361937496314928,True,True,True,False,4.698062503685072,0.361937496314928
OADMET-0006029,4.74,5.064838395303893,-0.32483839530389247,True,False,False,False,5.064838395303893,-0.32483839530389247
OADMET-0006028,5.23,5.0838938176053245,0.14610618239467588,True,True,True,False,5.0838938176053245,0.14610618239467588
OADMET-0006027,5.23,4.92826790578157,0.3017320942184307,True,True,True,False,4.92826790578157,0.3017320942184307
OADMET-0006026,4.64,4.5263029679511355,0.11369703204886417,True,True,True,False,4.5263029679511355,0.11369703204886417
OADMET-0006025,5.22,4.900325112435424,0.3196748875645756,True,True,True,False,4.900325112435424,0.3196748875645756
OADMET-0006024,4.61,4.181843735176383,0.4281562648236177,True,False,False,False,4.181843735176383,0.4281562648236177
OADMET-0006023,4.98,5.123375600750006,-0.143375600750006,True,True,True,False,5.123375600750006,-0.143375600750006
OADMET-0006022,4.97,4.745962150814464,0.22403784918553615,True,True,True,False,4.745962150814464,0.22403784918553615
OADMET-0006021,4.93,4.8642811305314595,0.06571886946854022,True,True,True,False,4.8642811305314595,0.06571886946854022
OADMET-0006020,5.07,4.5088370955106125,0.5611629044893878,True,True,True,False,4.5088370955106125,0.5611629044893878
OADMET-0006019,4.73,4.858718803090957,-0.1287188030909565,True,True,True,False,4.858718803090957,-0.1287188030909565
OADMET-0006018,4.63,4.279286446270433,0.3507135537295669,True,True,True,False,4.279286446270433,0.3507135537295669
OADMET-0006017,5.16,4.515636023502905,0.644363976497095,True,True,True,False,4.515636023502905,0.644363976497095
OADMET-0006016,4.26,4.826598980357346,-0.5665989803573463,True,True,True,False,4.826598980357346,-0.5665989803573463
OADMET-0006015,4.51,4.726921355145649,-0.21692135514564903,True,True,True,False,4.726921355145649,-0.21692135514564903
OADMET-0006014,5.39,4.850272427021878,0.5397275729781219,True,True,True,False,4.850272427021878,0.5397275729781219
OADMET-0006013,4.34,4.298988177243945,0.04101182275605453,True,False,False,False,4.298988177243945,0.04101182275605453
OADMET-0006012,4.93,4.669476436411292,0.2605235635887073,True,True,True,False,4.669476436411292,0.2605235635887073
OADMET-0006011,5.11,4.715937453566244,0.39406254643375593,True,True,True,False,4.715937453566244,0.39406254643375593
OADMET-0006010,5.28,4.969226003156125,0.3107739968438752,True,True,True,False,4.969226003156125,0.3107739968438752
OADMET-0006009,4.11,4.569225343222756,-0.459225343222756,True,True,True,False,4.569225343222756,-0.459225343222756
OADMET-0006008,4.81,4.650829216577474,0.15917078342252555,True,True,True,False,4.650829216577474,0.15917078342252555
OADMET-0006007,4.99,4.080490280586539,0.9095097194134611,True,True,True,False,4.080490280586539,0.9095097194134611
OADMET-0006006,4.81,4.71843394955385,0.09156605044614974,True,True,True,False,4.71843394955385,0.09156605044614974
OADMET-0006005,4.4,4.562460303538054,-0.16246030353805363,True,True,True,False,4.562460303538054,-0.16246030353805363
OADMET-0006004,4.69,4.807372966090452,-0.11737296609045167,True,True,True,False,4.807372966090452,-0.11737296609045167
OADMET-0006003,4.38,4.577137224882551,-0.19713722488255137,True,True,True,False,4.577137224882551,-0.19713722488255137
OADMET-0006002,4.61,4.76533986711965,-0.15533986711964953,True,True,True,False,4.76533986711965,-0.15533986711964953
OADMET-0006001,5.16,5.039577840138407,0.12042215986159288,True,True,True,False,5.039577840138407,0.12042215986159288
OADMET-0006000,5.22,5.081817388997495,0.13818261100250506,True,True,True,False,5.081817388997495,0.13818261100250506
OADMET-0005999,4.98,5.238530869391358,-0.2585308693913575,True,True,True,False,5.238530869391358,-0.2585308693913575
OADMET-0005998,4.83,4.646789950305976,0.18321004969402388,True,True,True,False,4.646789950305976,0.18321004969402388
OADMET-0005997,5.11,4.768837132268739,0.3411628677312617,True,True,True,False,4.768837132268739,0.3411628677312617
OADMET-0005996,4.85,4.713189081080909,0.1368109189190907,True,True,True,False,4.713189081080909,0.1368109189190907
OADMET-0005995,5.1,5.182382719725081,-0.08238271972508127,True,True,True,False,5.182382719725081,-0.08238271972508127
OADMET-0005994,5.16,5.076565136029882,0.08343486397011812,True,True,True,False,5.076565136029882,0.08343486397011812
OADMET-0005993,5.08,4.652865556142863,0.4271344438571374,True,False,False,False,4.652865556142863,0.4271344438571374
OADMET-0005992,4.56,4.506573207633009,0.05342679236699066,True,True,True,False,4.506573207633009,0.05342679236699066
OADMET-0005991,4.65,5.037355945179763,-0.38735594517976235,True,True,True,False,5.037355945179763,-0.38735594517976235
OADMET-0005990,4.84,4.485795809805972,0.3542041901940278,True,True,True,False,4.485795809805972,0.3542041901940278
OADMET-0005989,4.7,4.852260800241266,-0.1522608002412662,True,True,True,False,4.852260800241266,-0.1522608002412662
OADMET-0005988,4.52,4.871779193924469,-0.351779193924469,True,True,True,False,4.871779193924469,-0.351779193924469
OADMET-0005987,4.83,4.799869725079212,0.030130274920788125,True,True,True,False,4.799869725079212,0.030130274920788125
OADMET-0005986,4.63,4.774702560785904,-0.1447025607859045,True,True,True,False,4.774702560785904,-0.1447025607859045
OADMET-0005985,4.82,4.6616163943577735,0.15838360564222675,True,True,True,False,4.6616163943577735,0.15838360564222675
OADMET-0005984,5.35,3.9085673495403768,1.4414326504596229,True,True,True,False,3.9085673495403768,1.4414326504596229
OADMET-0005983,4.56,4.694961617988291,-0.13496161798829132,True,True,True,False,4.694961617988291,-0.13496161798829132
OADMET-0005982,4.42,4.852434597432034,-0.4324345974320343,False,False,False,True,4.7506612375168835,-0.3306612375168836
OADMET-0005981,4.5,4.593334359567143,-0.09333435956714276,True,True,True,False,4.593334359567143,-0.09333435956714276
OADMET-0005980,4.42,4.735521751005672,-0.31552175100567226,True,True,True,False,4.735521751005672,-0.31552175100567226
OADMET-0005979,5.2,5.249377252986131,-0.04937725298613049,True,True,True,False,5.249377252986131,-0.04937725298613049
OADMET-0005978,4.26,4.627179274975674,-0.3671792749756744,True,False,False,False,4.627179274975674,-0.3671792749756744
OADMET-0005977,5.36,4.898640580316192,0.46135941968380845,True,True,True,False,4.898640580316192,0.46135941968380845
OADMET-0005976,5.0,4.016565173459284,0.9834348265407158,True,True,True,False,4.016565173459284,0.9834348265407158
OADMET-0005975,4.71,4.276676798561244,0.433323201438756,True,True,True,False,4.276676798561244,0.433323201438756
OADMET-0005974,4.06,3.9187764582124727,0.14122354178752694,True,True,True,False,3.9187764582124727,0.14122354178752694
OADMET-0005973,4.68,4.567231323881057,0.11276867611894303,True,True,True,False,4.567231323881057,0.11276867611894303
OADMET-0005972,5.11,4.788962826219578,0.3210371737804225,True,True,True,False,4.788962826219578,0.3210371737804225
OADMET-0005971,4.68,4.167465474999067,0.512534525000933,True,True,True,False,4.167465474999067,0.512534525000933
OADMET-0005970,4.46,4.646653263545731,-0.18665326354573075,True,True,True,False,4.646653263545731,-0.18665326354573075
OADMET-0005969,4.57,4.5590284294295085,0.010971570570491807,True,True,True,False,4.5590284294295085,0.010971570570491807
OADMET-0005968,3.85,4.60455172108215,-0.7545517210821502,True,True,True,False,4.60455172108215,-0.7545517210821502
OADMET-0005967,5.2,4.743552579463107,0.45644742053689313,True,True,True,False,4.743552579463107,0.45644742053689313
OADMET-0005966,4.34,4.511586418892573,-0.17158641889257353,True,True,True,False,4.511586418892573,-0.17158641889257353
OADMET-0005965,5.07,4.671913875422431,0.39808612457756887,True,True,True,False,4.671913875422431,0.39808612457756887
OADMET-0005964,5.22,4.795718813752664,0.42428118624733546,True,True,True,False,4.795718813752664,0.42428118624733546
OADMET-0005963,5.0,4.917973221852941,0.08202677814705872,True,True,True,False,4.917973221852941,0.08202677814705872
OADMET-0005962,4.51,4.629505621576772,-0.11950562157677247,True,True,True,False,4.629505621576772,-0.11950562157677247
OADMET-0005961,4.61,4.916668863898343,-0.30666886389834236,True,True,True,False,4.916668863898343,-0.30666886389834236
OADMET-0005960,4.42,4.941916777323751,-0.5219167773237512,True,True,True,False,4.941916777323751,-0.5219167773237512
OADMET-0005959,4.53,4.986302698931647,-0.45630269893164677,True,True,True,False,4.986302698931647,-0.45630269893164677
OADMET-0005958,5.09,5.073247489882904,0.016752510117095554,True,True,True,False,5.073247489882904,0.016752510117095554
OADMET-0005957,5.31,5.222675881339509,0.08732411866049095,True,True,True,False,5.222675881339509,0.08732411866049095
OADMET-0005956,4.45,4.12937557373232,0.3206244262676803,True,True,True,False,4.12937557373232,0.3206244262676803
OADMET-0005955,4.87,4.481561534960292,0.3884384650397079,True,True,True,False,4.481561534960292,0.3884384650397079
OADMET-0005954,4.91,4.614816831153573,0.29518316884642726,True,True,True,False,4.614816831153573,0.29518316884642726
OADMET-0005953,5.52,4.681968174165892,0.8380318258341077,True,True,True,False,4.681968174165892,0.8380318258341077
OADMET-0005952,5.03,5.042251788759694,-0.012251788759694016,True,True,True,False,5.042251788759694,-0.012251788759694016
OADMET-0005951,4.8,4.911012897908108,-0.11101289790810842,True,True,True,False,4.911012897908108,-0.11101289790810842
OADMET-0005950,4.83,4.9847433812409925,-0.1547433812409924,True,True,True,False,4.9847433812409925,-0.1547433812409924
OADMET-0005949,5.28,5.290309673837088,-0.010309673837087807,True,True,True,False,5.290309673837088,-0.010309673837087807
OADMET-0005948,5.04,5.26434330431003,-0.2243433043100298,True,True,True,False,5.26434330431003,-0.2243433043100298
OADMET-0005947,5.18,4.9186174385755965,0.2613825614244032,True,True,True,False,4.9186174385755965,0.2613825614244032
OADMET-0005946,5.06,5.085992673994268,-0.025992673994267967,True,True,True,False,5.085992673994268,-0.025992673994267967
OADMET-0005945,5.26,5.1376590180165564,0.12234098198344334,True,True,True,False,5.1376590180165564,0.12234098198344334
OADMET-0005944,5.24,4.469722439015953,0.7702775609840469,True,True,True,False,4.469722439015953,0.7702775609840469
OADMET-0005943,5.0,5.254827354255232,-0.25482735425523195,True,False,False,False,5.254827354255232,-0.25482735425523195
OADMET-0005942,4.41,4.553554050667772,-0.14355405066777216,True,True,True,False,4.553554050667772,-0.14355405066777216
OADMET-0005941,5.07,4.744737543643099,0.3252624563569011,True,True,True,False,4.744737543643099,0.3252624563569011
OADMET-0005940,5.22,5.10552825163869,0.1144717483613098,True,True,True,False,5.10552825163869,0.1144717483613098
OADMET-0005939,4.44,4.7460505835060935,-0.30605058350609315,True,True,True,False,4.7460505835060935,-0.30605058350609315
OADMET-0005938,4.82,4.817554970620905,0.002445029379095409,True,True,True,False,4.817554970620905,0.002445029379095409
OADMET-0005937,4.89,4.834261525487436,0.05573847451256331,True,True,True,False,4.834261525487436,0.05573847451256331
OADMET-0005936,4.97,4.934557297854748,0.035442702145251914,True,True,True,False,4.934557297854748,0.035442702145251914
OADMET-0005935,4.49,5.224683394015415,-0.7346833940154145,True,True,True,False,5.224683394015415,-0.7346833940154145
OADMET-0005934,5.25,5.05689443523444,0.19310556476555973,True,True,True,False,5.05689443523444,0.19310556476555973
OADMET-0005933,5.18,4.975602158296455,0.20439784170354436,True,True,True,False,4.975602158296455,0.20439784170354436
OADMET-0005932,4.94,4.963051350139877,-0.023051350139876803,True,True,True,False,4.963051350139877,-0.023051350139876803
OADMET-0005931,5.21,5.09546036673981,0.11453963326018979,True,True,True,False,5.09546036673981,0.11453963326018979
OADMET-0005930,5.19,5.169306058791077,0.02069394120892376,True,True,True,False,5.169306058791077,0.02069394120892376
OADMET-0005929,5.38,5.121053561192115,0.25894643880788504,True,True,True,False,5.121053561192115,0.25894643880788504
OADMET-0005928,4.44,4.346234121947613,0.09376587805238756,True,True,True,False,4.346234121947613,0.09376587805238756
OADMET-0005927,4.63,4.941733808424866,-0.311733808424866,True,True,True,False,4.941733808424866,-0.311733808424866
OADMET-0005926,5.25,4.88579964730346,0.36420035269653983,True,True,True,False,4.88579964730346,0.36420035269653983
OADMET-0005925,4.02,4.735351537037822,-0.7153515370378223,True,True,True,False,4.735351537037822,-0.7153515370378223
OADMET-0005924,4.48,4.795365028936885,-0.3153650289368848,True,True,True,False,4.795365028936885,-0.3153650289368848
OADMET-0005923,5.53,4.837549219548123,0.6924507804518774,True,True,True,False,4.837549219548123,0.6924507804518774
OADMET-0005922,4.26,4.486275787955349,-0.2262757879553492,True,False,False,False,4.486275787955349,-0.2262757879553492
OADMET-0005921,4.6,4.655145510886479,-0.05514551088647934,True,True,True,False,4.655145510886479,-0.05514551088647934
OADMET-0005920,5.41,5.018480540016323,0.39151945998367754,True,True,True,False,5.018480540016323,0.39151945998367754
OADMET-0005919,4.54,4.034330568151566,0.5056694318484336,True,True,True,False,4.034330568151566,0.5056694318484336
OADMET-0005918,4.77,4.825181954578288,-0.05518195457828856,True,True,True,False,4.825181954578288,-0.05518195457828856
OADMET-0005917,4.67,4.735434770352632,-0.06543477035263212,True,False,False,False,4.735434770352632,-0.06543477035263212
OADMET-0005916,4.64,4.898407583560759,-0.2584075835607589,True,True,True,False,4.898407583560759,-0.2584075835607589
OADMET-0005915,4.67,4.965270076214688,-0.29527007621468826,True,True,True,False,4.965270076214688,-0.29527007621468826
OADMET-0005914,3.92,4.424132010080282,-0.5041320100802817,True,True,True,False,4.424132010080282,-0.5041320100802817
OADMET-0005913,4.48,4.7230265288677025,-0.24302652886770204,True,True,True,False,4.7230265288677025,-0.24302652886770204
OADMET-0005912,5.1,4.71685487182395,0.38314512817605006,True,True,True,False,4.71685487182395,0.38314512817605006
OADMET-0005911,5.23,5.191292467858028,0.038707532141972756,True,True,True,False,5.191292467858028,0.038707532141972756
OADMET-0005910,4.57,4.69868785779453,-0.12868785779452985,True,True,True,False,4.69868785779453,-0.12868785779452985
OADMET-0005909,4.77,4.507711574406299,0.2622884255937006,True,True,True,False,4.507711574406299,0.2622884255937006
OADMET-0005908,4.87,4.7324863063478935,0.13751369365210664,True,True,True,False,4.7324863063478935,0.13751369365210664
OADMET-0005907,4.83,4.941939974988548,-0.11193997498854813,True,True,True,False,4.941939974988548,-0.11193997498854813
OADMET-0005906,4.89,5.209301056445224,-0.3193010564452239,True,True,True,False,5.209301056445224,-0.3193010564452239
OADMET-0005905,4.67,4.68703343891403,-0.017033438914030086,True,True,True,False,4.68703343891403,-0.017033438914030086
OADMET-0005904,4.39,4.647897911997674,-0.25789791199767453,True,True,True,False,4.647897911997674,-0.25789791199767453
OADMET-0005903,4.38,4.605025578702538,-0.22502557870253792,True,True,True,False,4.605025578702538,-0.22502557870253792
OADMET-0005902,4.73,4.635586775853795,0.09441322414620501,True,False,False,False,4.635586775853795,0.09441322414620501
OADMET-0005901,4.26,5.005328340900754,-0.7453283409007545,True,True,True,False,5.005328340900754,-0.7453283409007545
OADMET-0005900,4.45,3.8819500005360945,0.5680499994639057,True,True,True,False,3.8819500005360945,0.5680499994639057
OADMET-0005899,4.59,4.961118773117806,-0.3711187731178063,True,True,True,False,4.961118773117806,-0.3711187731178063
OADMET-0005898,4.15,4.6020218851496875,-0.4520218851496871,True,True,True,False,4.6020218851496875,-0.4520218851496871
OADMET-0005897,4.75,4.989266860369339,-0.23926686036933908,True,True,True,False,4.989266860369339,-0.23926686036933908
OADMET-0005896,4.86,5.03923942880723,-0.17923942880722965,True,True,True,False,5.03923942880723,-0.17923942880722965
OADMET-0005895,5.25,5.212786043268963,0.037213956731037,True,True,True,False,5.212786043268963,0.037213956731037
OADMET-0005894,4.71,4.522936913573626,0.18706308642637381,True,True,True,False,4.522936913573626,0.18706308642637381
OADMET-0005893,5.01,4.778317451477051,0.231682548522949,True,True,True,False,4.778317451477051,0.231682548522949
OADMET-0005892,5.1,5.0673470707773,0.032652929222699356,True,False,False,False,5.0673470707773,0.032652929222699356
OADMET-0005891,5.11,5.034510806926246,0.07548919307375446,True,True,True,False,5.034510806926246,0.07548919307375446
OADMET-0005890,4.09,4.650167005501904,-0.5601670055019046,True,True,True,False,4.650167005501904,-0.5601670055019046
OADMET-0005889,4.76,4.647264211386153,0.11273578861384692,True,True,True,False,4.647264211386153,0.11273578861384692
OADMET-0005888,4.98,5.356640149320214,-0.37664014932021317,True,True,True,False,5.356640149320214,-0.37664014932021317
OADMET-0005887,5.02,4.715472435488284,0.3045275645117158,True,True,True,False,4.715472435488284,0.3045275645117158
OADMET-0005886,4.58,4.900020219284354,-0.32002021928435376,True,True,True,False,4.900020219284354,-0.32002021928435376
OADMET-0005885,5.17,5.1983309102289885,-0.028330910228988593,True,True,True,False,5.1983309102289885,-0.028330910228988593
OADMET-0005884,5.04,5.189735667913863,-0.1497356679138626,True,True,True,False,5.189735667913863,-0.1497356679138626
OADMET-0005883,4.56,4.737001045699258,-0.17700104569925834,True,True,True,False,4.737001045699258,-0.17700104569925834
OADMET-0005882,4.07,4.820181524174885,-0.7501815241748844,True,True,True,False,4.820181524174885,-0.7501815241748844
OADMET-0005881,4.68,4.801825777766774,-0.12182577776677395,True,True,True,False,4.801825777766774,-0.12182577776677395
OADMET-0005880,5.19,4.967736105548525,0.22226389445147543,True,True,True,False,4.967736105548525,0.22226389445147543
OADMET-0005879,4.22,4.56278933159356,-0.3427893315935604,True,True,True,False,4.56278933159356,-0.3427893315935604
OADMET-0005878,4.99,4.932217142188433,0.05778285781156711,True,True,True,False,4.932217142188433,0.05778285781156711
OADMET-0005877,4.44,4.55912145434074,-0.11912145434073995,True,True,True,False,4.55912145434074,-0.11912145434073995
OADMET-0005876,4.72,5.022507948088414,-0.3025079480884143,True,True,True,False,5.022507948088414,-0.3025079480884143
OADMET-0005875,4.95,4.741921281814575,0.20807871818542534,True,True,True,False,4.741921281814575,0.20807871818542534
OADMET-0005874,5.65,4.9740461428188585,0.6759538571811419,True,True,True,False,4.9740461428188585,0.6759538571811419
OADMET-0005873,4.38,4.770051894373106,-0.39005189437310595,True,True,True,False,4.770051894373106,-0.39005189437310595
OADMET-0005872,5.48,4.912509301333751,0.5674906986662496,True,True,True,False,4.912509301333751,0.5674906986662496
OADMET-0005871,5.37,5.12103758321225,0.24896241678774977,True,True,True,False,5.12103758321225,0.24896241678774977
OADMET-0005870,4.88,4.7050291512776345,0.17497084872236535,True,True,True,False,4.7050291512776345,0.17497084872236535
OADMET-0005869,4.47,4.857764433425607,-0.3877644334256072,True,True,True,False,4.857764433425607,-0.3877644334256072
OADMET-0005868,4.43,4.8237893514262815,-0.3937893514262818,True,True,True,False,4.8237893514262815,-0.3937893514262818
OADMET-0005867,4.47,4.2142163842627145,0.25578361573728525,True,True,True,False,4.2142163842627145,0.25578361573728525
OADMET-0005866,4.48,4.832704792439358,-0.3527047924393578,True,True,True,False,4.832704792439358,-0.3527047924393578
OADMET-0005865,5.2,5.09534572721685,0.10465427278314987,True,True,True,False,5.09534572721685,0.10465427278314987
OADMET-0005864,4.77,4.71882737168988,0.051172628310119705,True,True,True,False,4.71882737168988,0.051172628310119705
OADMET-0005863,4.69,4.481484242203166,0.2085157577968344,True,True,True,False,4.481484242203166,0.2085157577968344
OADMET-0005862,4.89,4.843120287228556,0.046879712771443316,True,True,True,False,4.843120287228556,0.046879712771443316
OADMET-0005861,4.63,4.888773853107564,-0.25877385310756384,True,True,True,False,4.888773853107564,-0.25877385310756384
OADMET-0005860,4.36,4.412509461976949,-0.052509461976948835,True,True,True,False,4.412509461976949,-0.052509461976948835
OADMET-0005859,4.4,4.380081436703506,0.01991856329649444,True,True,True,False,4.380081436703506,0.01991856329649444
OADMET-0005858,5.29,5.328227629013432,-0.038227629013431574,True,True,True,False,5.328227629013432,-0.038227629013431574
OADMET-0005857,5.06,4.806265720348914,0.25373427965108597,True,True,True,False,4.806265720348914,0.25373427965108597
OADMET-0005856,5.04,4.877366494206549,0.16263350579345115,True,True,True,False,4.877366494206549,0.16263350579345115
OADMET-0005855,4.48,4.585526149018296,-0.10552614901829571,True,True,True,False,4.585526149018296,-0.10552614901829571
OADMET-0005854,3.96,4.585132401892283,-0.6251324018922828,True,True,True,False,4.585132401892283,-0.6251324018922828
OADMET-0005853,4.06,3.8578733487036625,0.2021266512963371,True,False,False,False,3.8578733487036625,0.2021266512963371
OADMET-0005852,4.73,4.925955594627602,-0.19595559462760193,True,True,True,False,4.925955594627602,-0.19595559462760193
OADMET-0005851,4.34,4.566796423162071,-0.22679642316207094,True,True,True,False,4.566796423162071,-0.22679642316207094
OADMET-0005850,4.07,4.746580043116819,-0.676580043116819,True,False,False,False,4.746580043116819,-0.676580043116819
OADMET-0005849,4.42,4.1814235176854915,0.23857648231450845,True,True,True,False,4.1814235176854915,0.23857648231450845
OADMET-0005848,4.41,4.306628772471715,0.1033712275282852,True,False,False,False,4.306628772471715,0.1033712275282852
OADMET-0005847,5.21,4.4712561267093545,0.7387438732906455,True,True,True,False,4.4712561267093545,0.7387438732906455
OADMET-0005846,4.61,4.758741420912511,-0.1487414209125104,True,True,True,False,4.758741420912511,-0.1487414209125104
OADMET-0005845,4.84,4.637600871660177,0.202399128339823,True,True,True,False,4.637600871660177,0.202399128339823
OADMET-0005844,4.25,4.577358850923556,-0.3273588509235559,True,False,False,False,4.577358850923556,-0.3273588509235559
OADMET-0005843,4.74,4.629479732328248,0.11052026767175249,True,True,True,False,4.629479732328248,0.11052026767175249
